row_id,id,state,state_code,state_mean_churn,account_length,new_acct,international_plan,vmail_plan,vmail_message,int_no_vm,day_mins,day_calls,day_charge,day_mins_pc,day_call_hi,day_call_lo,day_call_prof,day_charge_pm,eve_mins,eve_calls,eve_charge,eve_mins_pc,eve_chatterbox,night_mins,night_calls,night_charge,night_mins_pc,intl_mins,intl_charge,intl_user,total_mins,total_charge,freq_user,custserv_calls,factor2,churn,5f_01,5f_03a,5f_03b,5f_06,5f_07,5f_08,5f_09,5f_10,5f_11,5f_12,5f_13,5factor,1stPC,2ndPC,3rdPC,4thPC,5thPC
2062,1218,KS,16,0.163265306,131,0,0,1,28,0,249.6,87,42.43,2.868965517,0,1,-1,0.169991987,227.2,138,19.31,1.646376812,1,239.9,92,10.8,2.607608696,7.6,2.05,0,484.4,63.79,1,3,1,0,1,0,1,0,1,0,1,0,1,0,0,-6,4.38039575,1.512163857,2.069064942,2.255786871,-0.234545217
2063,1684,KY,17,0.119047619,115,0,0,0,0,0,99.7,107,16.95,0.931775701,1,0,1,0.17001003,145.1,96,12.33,1.511458333,0,149.4,99,6.72,1.509090909,14.1,3.81,1,258.9,33.09,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1,7,-4.172831954,-1.746467272,-3.043532059,-2.168523062,-0.251570934
2064,1189,HI,11,0.083333333,87,0,0,1,28,0,143.5,106,24.4,1.353773585,1,0,1,0.170034843,223.5,147,19,1.520408163,0,175.4,69,7.89,2.542028986,11.2,3.02,1,378.2,46.42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,-3.08272999,0.159512934,-1.876156504,-0.319220203,-0.491675742
2065,934,AL,1,0.14893617,200,0,0,0,0,0,128.2,87,21.79,1.473563218,0,1,-1,0.169968799,133.2,105,11.32,1.268571429,0,177.6,123,7.99,1.443902439,11.2,3.02,1,272.6,36.13,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,-2,0.664508745,-3.485830503,-2.68795183,-1.892329227,-1.04950928
2066,2271,ME,21,0.255813953,175,0,0,0,0,0,132,95,22.44,1.389473684,0,1,-1,0.17,231.2,74,19.65,3.124324324,0,313.4,108,14.1,2.901851852,8.7,2.35,0,371.9,44.44,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,-3,1.517031373,-2.032366285,0.606321523,3.356343357,2.728122746
2067,382,OR,37,0.125,149,0,1,0,0,1,176.2,87,29.95,2.025287356,0,1,-1,0.169977299,145,99.79722519,12.33,1.452946209,0,249.5,92,11.23,2.711956522,5.7,1.54,0,326.9,43.82,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,-5,1.795919908,-2.992863253,1.506070292,2.057476328,-1.591767471
2069,1216,LA,18,0.085714286,95,0,0,0,0,0,141.1,84,23.99,1.679761905,0,1,-1,0.170021262,211.4,108,17.97,1.957407407,0,103.7,127,4.67,0.816535433,5.9,1.59,0,358.4,43.55,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,-5,1.878114437,-2.548122857,2.272246006,-3.413066832,0.917670711
2070,93,ME,21,0.255813953,78,0,0,0,0,0,252.9,93,42.99,2.719354839,0,1,-1,0.169988138,178.4,112,15.16,1.592857143,0,263.9,105,11.88,2.513333333,9.5,2.57,0,440.8,60.72,1,3,1,0,1,0,1,1,1,0,1,0,1,0,0,-5,3.789353196,0.775645262,1.257247681,2.423114666,-1.788212279
2071,3180,AL,1,0.14893617,91,0,1,0,0,1,151.8,115,25.81,1.32,1,0,1,0.17002635,103.6,116,8.81,0.893103448,0,156.3,86,7.03,1.81744186,12.2,3.29,1,267.6,37.91,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,6,-3.948562892,-1.300003429,-2.448671286,-1.651091132,-3.215044679
2072,3248,NJ,31,0.274509804,93,0,0,0,0,0,146.3,85,24.87,1.721176471,0,1,-1,0.169993165,216.6,99.79722519,18.41,2.170401027,0,233,82,10.49,2.841463415,11.5,3.11,1,374.4,46.39,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,-2,1.542640451,-1.475251328,-2.817599497,1.612686116,0.649293151
2073,2930,SC,40,0.181818182,124,0,0,0,0,0,160.9,109,27.35,1.476146789,1,0,1,0.169981355,144.2,99.79722519,12.26,1.444929954,0,120.4,97,5.42,1.241237113,12.9,3.48,1,318,43.09,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6,-3.39145917,-0.317564333,-2.291455673,-2.728837157,-1.734154323
2074,731,WY,50,0.12,90,0,0,0,0,0,207.2,121,35.22,1.712396694,1,0,1,0.169980695,292.5,99.79722519,24.86,2.930943215,0,226.3,103,10.18,2.197087379,8,2.16,0,507.7,62.24,1,2,1,0,1,1,0,0,1,0,0,0,1,0,1,4,-1.58916396,3.332697824,2.312526083,1.728107136,1.522824873
2075,2820,IL,14,0.076923077,74,0,0,1,27,0,154.1,122,26.2,1.263114754,1,0,1,0.170019468,195.3,150,16.6,1.302,0,276.7,86,12.45,3.21744186,13.2,3.56,1,362.6,46.36,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,4,-3.171759054,-0.237095158,-2.63213801,3.050669452,-0.812733572
2078,3230,MA,19,0.195121951,87,0,0,0,0,0,186.9,79,31.77,2.365822785,0,1,-1,0.169983949,182.6,105,15.52,1.739047619,0,143.1,90,6.44,1.59,4.2,1.13,0,373.7,48.42,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,-5,3.026855362,-1.756645432,2.704020058,-1.648368049,-1.022827659
2079,796,AZ,3,0.055555556,113,0,0,1,32,0,180.4,89,30.67,2.026966292,0,1,-1,0.170011086,129.4,124,11,1.043548387,0,166.9,124,7.51,1.345967742,8.4,2.764726543,0,318.2,44.43472654,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-4,1.693338256,-3.071196294,0.938558677,-1.667043152,-1.871523771
2080,2657,CT,6,0.170212766,116,0,0,0,0,0,245.9,73,41.8,3.368493151,0,1,-1,0.1699878,240.1,87,20.41,2.759770115,1,158.7,89,7.14,1.783146067,8.9,2.4,0,494.9,64.61,1,3,1,0,1,0,1,0,0,1,1,0,1,0,0,-4,4.681556464,2.588794843,1.918273941,-1.113651175,1.423560192
2081,2692,IL,14,0.076923077,138,0,1,0,0,1,268.4,81,45.63,3.313580247,0,1,-1,0.170007452,174.4,115,14.82,1.516521739,0,193.5,96,8.71,2.015625,11.6,3.13,1,454.4,63.58,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,-2,3.632453438,2.220134588,-2.165864998,-0.638198419,-3.099741223
2082,2639,MT,26,0.272727273,63,0,0,1,33,0,184.2,111,31.31,1.659459459,1,0,1,0.169978284,312.6,89,26.57,3.512359551,0,264,55,11.88,4.8,12.2,3.29,1,509,61.17,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,8,-1.954376587,4.109756486,-2.159548392,4.311355252,3.055611651
2083,2393,NE,29,0.071428571,139,0,0,1,25,0,138.3,96,23.51,1.440625,0,1,-1,0.169992769,80.6,79,6.85,1.020253165,0,163.7,83,7.37,1.972289157,8.3,2.24,0,227.2,32.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,-0.349677805,-4.49635542,0.875723833,-1.171901108,-1.204212483
2084,2500,UT,44,0.181818182,121,0,0,1,41,0,215.5,95,30.42569832,2.268421053,0,1,-1,0.141186535,241.8,92,20.55,2.62826087,0,147,108,6.61,1.361111111,9.6,2.59,0,466.9,53.56569832,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,-3,3.181276779,1.024888292,1.316623613,-1.800188564,1.315258825
2085,824,DE,8,0.186046512,147,0,0,0,0,0,209.4,104,35.6,2.013461538,0,0,0,0.170009551,132.5,78,11.26,1.698717949,0,149.4,123,6.72,1.214634146,11.3,3.05,1,353.2,49.91,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,3,-0.750300403,-0.12715446,-2.026372935,-2.30421054,-1.297789993
2086,2025,IN,15,0.069767442,119,0,0,0,0,0,154.5,129,26.27,1.197674419,1,0,1,0.170032362,193.6,87,16.46,2.225287356,0,180.9,145,8.14,1.247586207,13.4,3.62,1,361.5,46.35,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1,7,-3.667500814,0.736291569,-2.473458045,-1.745613027,0.452561749
2087,3324,WV,49,0.093333333,159,0,0,0,0,0,169.8,114,28.87,1.489473684,1,0,1,0.170023557,197.7,105,16.8,1.882857143,0,193.7,82,8.982912957,2.362195122,11.6,3.13,1,379.1,48.8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6,-3.091332216,0.677155022,-1.959373803,-0.172730452,-0.662444765
2088,666,OR,37,0.125,120,0,0,0,0,0,252,120,42.84,2.1,1,0,1,0.17,150.2,106,12.77,1.416981132,0,151.8,96,6.83,1.58125,9.6,2.59,0,411.8,58.2,1,2,1,0,0,1,0,0,0,0,1,0,1,0,1,3,-1.487923294,1.52336019,1.930802938,-1.290431842,-3.116203134
2089,2888,TN,42,0.111111111,148,0,0,0,36,0,77.6,141,13.19,0.55035461,1,0,1,0.169974227,207,60,17.6,3.45,0,255.7,115,11.51,2.223478261,10.9,2.94,0,295.5,33.73,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,4,-4.193509642,-1.630895211,0.443943806,1.786836353,3.010903552
2090,2771,NE,29,0.071428571,67,0,0,1,31,0,175.2,68,29.78,2.576470588,0,1,-1,0.169977169,199.2,73,16.93,2.728767123,0,219.8,99,9.89,2.22020202,13.2,3.56,1,387.6,50.27,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,-2,2.896139151,-0.330578606,-3.132253875,-0.069861185,0.894286121
2091,1100,WI,48,0.111111111,116,0,0,1,35,0,200.4,104,34.07,1.926923077,0,0,0,0.17000998,272.8,89,23.19,3.065168539,0,214.5,100,9.65,2.145,8.3,2.24,0,481.5,59.5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,2,0.468899137,2.112292467,1.851316755,0.37896893,2.360439156
2092,650,NY,34,0.193548387,140,0,0,0,0,0,235.5,81,40.04,2.907407407,0,1,-1,0.170021231,257.2,130,21.86,1.978461538,0,103.1,111,4.64,0.928828829,11.5,3.11,1,504.2,65.01,1,2,1,0,1,0,1,0,0,0,1,0,0,1,1,-2,3.727032537,2.815051913,-1.646757598,-3.274020152,-0.742905125
2094,1444,WV,49,0.093333333,79,0,0,0,0,0,222.3,99,37.79,2.245454545,0,0,0,0.169995502,146.2,82,12.43,1.782926829,0,275.6,82,12.4,3.36097561,8.9,2.4,0,377.4,52.62,0,3,0,0,0,0,0,0,1,1,1,0,1,0,0,-2,0.900660686,-0.505560266,1.238867006,3.372390911,-1.175257379
2097,2675,OR,37,0.125,60,0,0,0,0,0,207.8,109,35.33,1.906422018,1,0,1,0.170019249,123.5,112,10.5,1.102678571,0,291.6,115,13.12,2.535652174,5.7,2.764726543,0,337,48.59472654,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3,-2.37379703,-0.893352338,1.604521397,3.093777137,-2.811301409
2098,2375,OR,37,0.125,51,0,0,0,0,0,51.8,107,8.81,0.48411215,1,0,1,0.17007722,230.2,104,19.57,2.213461538,0,227.5,118,10.24,1.927966102,10.4,2.81,0,292.4,31.19,0,2,0,0,0,1,0,0,1,0,0,0,1,0,1,3,-3.697976396,-2.548136242,0.665731691,0.90178871,1.945593069
2099,163,MI,22,0.195652174,62,0,0,0,0,0,98.9,103,16.81,0.960194175,0,0,0,0.169969666,135.4,122,11.51,1.109836066,0,236.6,82,10.65,2.885365854,12.2,3.29,1,246.5,31.61,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,-1.898633702,-3.592716007,-3.08319602,1.653192504,-1.091903506
2100,1972,ND,28,0.131578947,124,0,0,0,0,0,150.3,101,25.55,1.488118812,0,0,0,0.169993347,255.9,99.79722519,21.75,2.564199551,0,136.7,62,6.15,2.20483871,12.5,2.764726543,0,418.7,50.06472654,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.330017437,-0.17421554,0.832612913,-1.361529097,1.442284328
2101,1836,MA,19,0.195121951,112,0,0,1,17,0,183.2,95,31.14,1.928421053,0,1,-1,0.169978166,252.8,125,21.49,2.0224,0,156.7,95,7.05,1.649473684,9.7,2.62,0,445.7,55.25,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,-3,2.401552013,0.203763021,1.23568222,-1.36352222,0.723345876
2102,2480,DE,8,0.186046512,105,0,1,0,0,1,150,106,25.5,1.41509434,1,0,1,0.17,293.8,123,24.97,2.388617886,1,250.7,65,11.28,3.856923077,10.3,2.78,0,454.1,53.25,1,3,1,0,1,1,0,0,1,0,0,0,1,0,0,3,-1.823780348,2.257222618,1.287905018,3.244450746,2.156033725
2103,3074,WV,49,0.093333333,113,0,0,0,0,0,72.5,88,12.33,0.823863636,0,1,-1,0.170068966,204,112,17.34,1.821428571,0,117.9,118,5.31,0.999152542,6.6,1.78,0,283.1,31.45,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-4,0.683410721,-4.47279359,1.58078906,-3.124388906,1.360210181
2105,2235,RI,39,0.115384615,117,0,0,1,13,0,207.6,65,35.29,3.193846154,0,1,-1,0.169990366,152.7,77,12.98,1.983116883,0,232.8,95,10.48,2.450526316,9.7,2.764726543,0,370,51.03472654,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,-5,3.649573259,-1.356424972,0.539029499,1.646820665,-0.855178308
2106,1545,OH,35,0.132075472,107,0,0,1,38,0,219.4,92,37.3,2.384782609,0,1,-1,0.170009116,180.5,73,15.34,2.47260274,0,104.1,91,4.68,1.143956044,11,2.97,1,410.9,55.61,1,2,1,0,0,0,1,0,0,1,1,0,0,1,1,-2,2.670434844,0.458661917,-1.977743324,-3.008095547,-0.058178635
2107,2026,NV,33,0.204081633,69,0,0,0,0,0,153.7,109,26.13,1.410091743,1,0,1,0.170006506,194,99.79722519,16.49,1.943941824,0,256.1,114,11.52,2.246491228,14.1,3.81,1,361.8,46.43,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,6,-3.112249112,0.35006296,-2.987268735,1.669718019,-0.423704258
2108,837,NC,27,0.128205128,64,0,0,1,33,0,127.2,93,21.62,1.367741935,0,1,-1,0.169968553,162.9,99.79722519,13.85,1.632309913,0,247.4,109,11.13,2.269724771,8.1,2.19,0,298.2,37.66,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,-5,1.26875658,-4.049390234,0.801771762,1.679020541,0.187858874
2109,452,SD,41,0.088888889,91,0,0,0,0,0,149,115,25.33,1.295652174,1,0,1,0.17,245.3,105,20.85,2.336190476,0,260,94,11.7,2.765957447,8.3,2.24,0,402.6,48.42,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3,-2.585671623,0.043446451,1.601679394,2.649659692,0.874697067
2110,751,MO,24,0.097560976,101,0,0,1,29,0,121.1,116,20.59,1.043965517,1,0,1,0.170024773,186.4,100,15.84,1.864,0,241.7,75,10.88,3.222666667,10.1,2.73,0,317.6,39.16,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3,-3.263939979,-1.74680235,0.782832411,2.603020867,0.187939315
2111,614,DC,7,0.078947368,41,0,0,1,37,0,239.8,110,40.77,2.18,1,0,1,0.170016681,221.9,115,18.86,1.929565217,0,189.1,100,8.51,1.891,7.3,1.97,0,469,61.6,1,2,1,0,1,1,0,0,0,0,1,0,1,0,1,4,-0.780334572,2.980396389,2.712236724,-0.043861048,-1.119637852
2112,2232,ID,13,0.142857143,104,0,0,0,0,0,97.2,88,16.52,1.104545455,0,1,-1,0.169958848,155.6,85,13.23,1.830588235,0,261.6,105,8.982912957,2.491428571,12.4,2.764726543,0,265.2,32.51472654,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,-4,0.813996091,-4.482482957,-0.341408728,1.174090132,0.953341415
2113,950,AK,0,0.085714286,108,0,0,0,0,0,103,129,17.51,0.798449612,1,0,1,0.17,242.3,103,20.6,2.352427184,0,170.2,89,7.66,1.912359551,7.9,2.764726543,0,353.2,40.87472654,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4,-3.575200812,-0.794977943,1.536887307,-0.907164044,1.43115966
2114,2105,NY,34,0.193548387,40,0,0,0,0,0,242.5,82,41.23,2.957317073,0,1,-1,0.170020619,232.9,97,19.8,2.401030928,0,154,86,8.982912957,1.790697674,9.6,2.59,0,485,63.62,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,-4,4.122286972,1.858333119,1.454786986,-0.675111428,-0.462481538
2115,1239,TX,43,0.234042553,64,0,0,0,0,0,168,116,30.42569832,1.448275862,1,0,1,0.181105347,192.4,94,16.35,2.046808511,0,166.5,98,7.49,1.698979592,10.1,2.73,0,370.5,49.50569832,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1,6,-2.853854708,0.373772329,1.401397268,-1.117381395,0.008278794
2116,1005,ND,28,0.131578947,12,1,1,0,0,1,216.7,117,36.84,1.852136752,1,0,1,0.170004615,116.5,126,9.9,0.924603175,0,220,110,9.9,2,9.8,2.65,0,343,49.39,0,2,1,0,0,1,0,0,0,0,0,1,1,0,1,3,-2.569318495,-0.312999154,1.444367119,0.692569236,-3.128633083
2117,1872,NY,34,0.193548387,15,1,1,0,0,1,141.4,80,24.04,1.7675,0,1,-1,0.170014144,123.9,76,10.53,1.630263158,0,323.5,88,14.56,3.676136364,8.1,2.19,0,273.4,36.76,0,2,1,0,0,0,1,0,1,1,0,1,1,0,1,-5,1.585568072,-4.125585061,0.486677738,4.688331487,0.155952436
2118,1023,AR,2,0.205882353,100,0,0,0,0,0,142.5,87,30.42569832,1.637931034,0,1,-1,0.213513672,195.7,88,16.63,2.223863636,0,122.1,117,5.49,1.043589744,7.8,2.11,0,346,49.16569832,0,2,0,0,0,0,1,1,0,1,0,0,1,0,1,-2,1.661047927,-1.844224111,1.535544772,-2.847617866,0.960981716
2119,148,LA,18,0.085714286,121,0,0,0,0,0,181.5,121,30.86,1.5,1,0,1,0.170027548,218.4,98,18.56,2.228571429,0,161.6,103,7.27,1.568932039,8.5,2.3,0,408.4,51.72,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,4,-2.607368268,0.739372475,2.020144553,-1.227640988,-0.026333375
2122,2304,OK,36,0.119047619,93,0,0,1,32,0,116.9,120,19.87,0.974166667,1,0,1,0.169974337,232.4,97,19.75,2.395876289,0,127.7,112,5.75,1.140178571,11,2.97,1,360.3,42.59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,-3.628757327,0.149197802,-1.734443072,-2.584131722,1.210792595
2123,2618,MD,20,0.25,116,0,1,1,27,0,175.5,137,29.84,1.281021898,1,0,1,0.17002849,210.6,60,17.9,3.51,0,294.8,121,13.27,2.436363636,6.9,1.86,0,393,49.6,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,5,-2.97691263,0.829706996,1.905534238,3.073377931,1.752633388
2124,2869,NH,30,0.114285714,105,0,0,1,20,0,186.9,114,31.77,1.639473684,1,0,1,0.169983949,256.3,91,21.79,2.816483516,0,334.7,104,15.06,3.218269231,8.9,2.4,0,452.1,55.96,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,5,-1.903681144,2.115575771,1.475360416,4.630780417,1.857580106
2125,100,IA,12,0.038461538,98,0,0,1,21,0,161.2,114,27.4,1.414035088,1,0,1,0.169975186,200.1985661,83,21.44,2.412030917,0,160.2,92,7.21,1.741304348,4.4,1.19,0,365.7985661,50.03,0,4,0,0,0,1,0,0,0,1,0,0,1,0,0,4,-2.547008942,0.036535876,3.197042829,-0.954354031,1.713369503
2126,486,MA,19,0.195121951,102,0,1,0,0,1,233.8,103,39.75,2.269902913,0,0,0,0.170017109,221.6,131,18.84,1.691603053,0,146.9,106,6.61,1.385849057,12.8,3.46,1,468.2,62.05,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,2,0.752662423,3.237866151,-2.118040626,-2.047653065,-2.172283399
2127,930,OH,35,0.132075472,74,0,0,0,0,0,136.7,106,23.24,1.289622642,1,0,1,0.170007315,228.6,105,19.43,2.177142857,0,265.3,114,8.982912957,2.327192982,9.8,2.65,0,375.1,45.32,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3,-2.644383883,-0.437154591,1.136258109,1.542211626,0.599482492
2129,2674,IL,14,0.076923077,67,0,0,0,0,0,109.1,117,18.55,0.932478632,1,0,1,0.170027498,217.4,124,18.48,1.753225806,0,188.4,141,8.48,1.336170213,12.8,3.46,1,339.3,40.49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,-3.787699395,-0.413160055,-2.432379948,-1.53146787,0.143749622
2130,2630,NM,32,0.104166667,148,0,0,0,0,0,153.6,148,26.11,1.037837838,1,0,1,0.169986979,262.1,87,22.28,3.012643678,0,225.5,99,10.15,2.277777778,9.8,2.764726543,0,425.5,51.15472654,0,2,1,0,0,1,0,0,1,1,0,0,1,0,1,4,-3.18838376,1.094528742,1.283265456,1.509461447,2.247746036
2131,503,MI,22,0.195652174,109,0,1,1,26,0,217.2,138,36.92,1.573913043,1,0,1,0.169981584,145.5,111,12.37,1.310810811,0,280.7,76,12.63,3.693421053,9.3,2.51,0,372,51.8,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,3,-2.824888379,-0.024783269,1.224204582,3.935521376,-2.430120585
2132,2676,UT,44,0.181818182,138,0,0,0,0,0,205.9,96,35,2.144791667,0,1,-1,0.16998543,257.1,94,21.85,2.735106383,0,209,63,8.982912957,3.317460317,12.1,3.27,1,475.1,60.12,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,3,1.91633173,2.604024646,-2.345495239,0.711057399,1.012146963
2133,1782,PA,38,0.222222222,88,0,0,0,0,0,218.2,76,37.09,2.871052632,0,1,-1,0.169981668,169.3,99.79722519,14.39,1.696439953,0,141.1,99,6.35,1.425252525,8,2.16,0,395.5,53.64,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,-4,3.37667561,-0.735409691,1.690040404,-1.918861314,-1.809467314
2134,493,RI,39,0.115384615,129,0,0,1,33,0,119.6,104,20.33,1.15,0,0,0,0.169983278,278.7,88,23.69,3.167045455,0,263.4,175,11.85,1.505142857,5.9,1.59,0,404.2,45.61,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,-0.529275017,-0.862134887,2.007215261,1.279137733,3.700042091
2135,1810,KY,17,0.119047619,124,0,0,0,0,0,194,103,32.98,1.883495146,0,0,0,0.17,241,116,20.49,2.077586207,0,227.5,153,10.24,1.486928105,11.9,3.21,1,446.9,56.68,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,2,-0.042618842,1.842553387,-2.150759435,0.442223288,0.111074052
2136,160,SC,40,0.181818182,87,0,0,0,0,0,136.3,97,23.17,1.405154639,0,0,0,0.169992663,172.2,108,14.64,1.594444444,0,137.5,101,6.19,1.361386139,7.1,1.92,0,315.6,39.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.865693654,-2.45166121,1.858328309,-2.097774066,-0.494719185
2137,1835,DC,7,0.078947368,141,0,0,1,37,0,185.4,87,31.52,2.131034483,0,1,-1,0.170010787,178.5,128,15.17,1.39453125,0,218.3,107,9.82,2.040186916,8,2.764726543,0,371.9,49.45472654,0,4,0,0,0,0,1,0,0,0,1,0,1,0,0,-6,2.855076831,-1.864498442,1.169428447,0.011575057,-1.007953606
2138,2549,IL,14,0.076923077,79,0,1,0,0,1,103.5,134,17.6,0.77238806,1,0,1,0.170048309,319.3,111,27.14,2.876576577,0,239.9,124,10.8,1.934677419,8.4,2.27,0,431.2,47.01,0,2,1,0,1,1,0,0,1,0,0,0,1,0,1,4,-3.0774293,1.453146472,1.682438116,1.345789958,2.77218219
2139,179,KS,16,0.163265306,70,0,0,0,0,0,232.1,122,39.46,1.902459016,1,0,1,0.170012925,292.3,112,24.85,2.609821429,1,201.2,112,9.05,1.796428571,0,0,0,524.4,64.31,1,3,1,0,1,1,0,0,0,0,0,0,1,0,0,4,-1.105495185,3.775077315,5.241686702,0.227064814,1.958947396
2140,1221,MT,26,0.272727273,25,0,0,0,0,0,134.3,98,22.83,1.370408163,0,0,0,0.169992554,202.3,99.79722519,17.2,2.027110469,0,195.9,100,8.82,1.959,12.6,3.4,1,349.2,43.43,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,3,-1.111995293,-0.872223041,-2.630026169,-0.803798434,0.341638876
2141,2153,UT,44,0.181818182,89,0,0,0,0,0,89.7,80,15.25,1.12125,0,1,-1,0.170011148,179.8,81,15.28,2.219753086,0,145.7,120,6.56,1.214166667,9.5,2.57,0,279,33.1,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,-3,0.942716957,-4.001664852,0.597044371,-2.50798155,1.803691375
2142,2461,WY,50,0.12,78,0,0,0,0,0,220,95,37.4,2.315789474,0,1,-1,0.17,179.9,121,15.29,1.48677686,0,188.2,109,8.47,1.726605505,11.5,3.11,1,411.4,55.8,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,-3,2.607266354,0.014910261,-2.241155082,-1.023157493,-2.026077952
2143,2580,GA,10,0.138888889,155,0,0,0,0,0,71.2,90,12.1,0.791111111,0,1,-1,0.16994382,304.4,99.79722519,25.87,3.050185007,0,183.3,103,8.25,1.77961165,8.6,2.32,0,384.2,40.29,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-4,1.187965966,-2.376152832,1.005991407,-1.128820885,3.886973319
2144,2529,WI,48,0.111111111,127,0,0,0,0,0,218.6,93,37.16,2.350537634,0,1,-1,0.169990851,149.9,99.79722519,12.74,1.502045771,0,204.6,131,9.21,1.561832061,9.2,2.48,0,377.7,52.38,0,2,0,0,0,0,1,0,0,0,1,0,1,0,1,-5,2.845599148,-1.2464449,1.192694968,-0.755899527,-2.000696011
2145,1261,NC,27,0.128205128,30,0,0,0,0,0,145,76,24.65,1.907894737,0,1,-1,0.17,240.7,112,20.46,2.149107143,1,197.1,134,8.87,1.470895522,7.1,1.92,0,392.8,47.03,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,-5,2.506859709,-1.636064219,1.903870289,-1.018469491,2.215849945
2149,2230,NC,27,0.128205128,109,0,0,0,0,0,209.1,141,35.55,1.482978723,1,0,1,0.170014347,205,93,17.43,2.204301075,0,119.4,111,5.37,1.075675676,7.8,2.11,0,421.9,55.09,1,2,1,0,0,1,0,0,0,1,0,0,1,0,1,5,-2.837029057,1.428820628,2.44217962,-2.413051544,-0.045572734
2150,889,MN,23,0.153846154,103,0,0,0,0,0,198.5,112,33.75,1.772321429,1,0,1,0.170025189,42.5,90,3.61,0.472222222,0,179.2,124,8.06,1.44516129,12.4,3.35,1,253.4,40.71,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,7,-3.61365586,-1.30844121,-2.42549844,-1.489179616,-3.927389718
2151,355,ME,21,0.255813953,31,0,0,0,0,0,166.1,105,28.24,1.581904762,0,0,0,0.170018061,79.3,99.79722519,6.74,0.794611272,0,213.7,98,9.62,2.180612245,12.7,3.43,1,258.1,38.41,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,7,-2.54744578,-2.011633578,-2.791781861,-0.241840343,-3.067423459
2152,3156,IN,15,0.069767442,64,0,0,0,0,0,113.8,97,19.35,1.173195876,0,0,0,0.170035149,192.3,99.79722519,16.35,1.926907283,0,214.9,89,9.67,2.414606742,10.4,2.81,0,316.5,38.51,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-0.889782312,-2.597336732,0.731518491,0.146079138,0.836846569
