id,bedrooms,bathrooms,sqft_living,sqft_lot15,waterfront,condition,grade,sqft_basement,sqft_above,current_age,zipcode,zip_encoded,zip_med_price_hpi,yr_built,yr_renovated,sqft_living15,Date,Index,Multiplier,year_sold,age_sold,price_hpi_adj,zip_med_price_raw,zip_med_sqft,zip_med_price_sqft_raw,zip_med_price_sqft_hpi,price,sqft_lot,floors
7715800430,3,2.5,1870,9100,0,3,7,620,1250,34,98074,37,971395,1984,0,1550,11/1/2014,155.21,1.503,2014,30,754506,640000,2495,256.5130261,389.3366733,502000,9135,1
9510900630,3,2.25,2110,8436,0,4,7,750,1360,45,98023,13,406288,1973,0,1660,6/1/2014,148.83,1.568,2014,41,478240,268450,1880,142.7925532,216.1106383,305000,7665,1
9414610020,5,3.25,3160,10000,0,4,8,0,3160,38,98027,15,860832,1980,0,2130,6/1/2014,148.83,1.568,2014,34,901522,565000,2330,242.4892704,369.455794,574950,10000,2
1160000255,3,1,1120,7714,0,3,7,0,1120,76,98125,55,640278,1942,0,1350,8/1/2014,151.35,1.542,2014,72,479562,425000,1600,265.625,400.17375,311000,8631,1
3205100130,3,1,1230,9575,0,5,7,0,1230,56,98056,31,570278,1962,0,1270,5/1/2014,147.59,1.581,2014,52,611847,379800,1945,195.2699229,293.2020566,387000,9568,1
2929600020,3,1.5,1190,16239,0,3,7,0,1190,70,98166,63,598119,1948,0,2150,8/1/2014,151.35,1.542,2014,66,578250,389999,1930,202.0720207,309.9062176,375000,20672,1.5
2420069242,2,1,740,6000,0,5,6,0,740,98,98022,12,400125,1920,0,1160,9/1/2014,152.63,1.529,2014,94,267575,267000,1620,164.8148148,246.9907407,175000,3434,1
5009600010,4,2.5,1770,5679,0,3,7,0,1770,15,98038,23,509250,2003,0,1790,6/1/2014,148.83,1.568,2014,11,388864,337000,1980,170.2020202,257.1969697,248000,5855,2
2414600255,4,2.25,1720,7803,0,3,8,370,1350,63,98146,60,449522,1955,0,1720,4/1/2015,160.37,1.455,2015,60,489971,305000,1490,204.6979866,301.6926174,336750,7803,1
9359300250,4,2.5,2770,49495,0,4,9,0,2770,29,98077,39,964410,1989,0,2940,6/1/2014,148.83,1.568,2014,25,1074080,645000,2860,225.5244755,337.2062937,685000,45514,2
3629980920,4,2.75,2330,4400,0,3,9,0,2330,14,98029,17,866394,2004,0,2620,7/1/2014,150.09,1.555,2014,10,1002975,571500,2080,274.7596154,416.5355769,645000,3917,2
6679001060,3,2.5,1660,6228,0,3,7,0,1660,15,98038,23,509250,2003,0,2240,12/1/2014,156.52,1.491,2014,11,415989,337000,1980,170.2020202,257.1969697,279000,7388,2
1702900664,2,2.5,1730,1026,0,3,8,0,1730,10,98118,52,558208,2008,0,1280,4/1/2015,160.37,1.455,2015,7,696945,367500,1580,232.5949367,353.2962025,479000,1037,3.5
928000020,3,2.25,1880,8274,0,3,7,600,1280,56,98155,62,565058,1962,0,2020,1/1/2015,157.47,1.482,2015,53,690612,373000,1650,226.0606061,342.4593939,466000,7279,1
705710290,4,2.75,2190,7150,0,3,7,0,2190,23,98038,23,509250,1995,0,1950,4/1/2015,160.37,1.455,2015,20,525982,337000,1980,170.2020202,257.1969697,361500,6740,2
8155830020,3,1.75,1720,7625,0,3,7,0,1720,23,98056,31,570278,1995,0,1720,12/1/2014,156.52,1.491,2014,19,602364,379800,1945,195.2699229,293.2020566,404000,7202,1
9378700190,4,3.25,2360,8410,0,3,8,0,2360,28,98058,32,508462,1990,0,1860,3/1/2015,159.4,1.464,2015,25,467016,333000,1970,169.035533,258.1025381,319000,8344,2
5104200420,3,1.5,1490,9915,0,4,6,0,1490,49,98059,33,650094,1969,0,1720,3/1/2015,159.4,1.464,2015,46,468480,430000,2245,191.5367483,289.5741648,320000,10132,1
9550202140,4,3.75,3490,5000,0,3,9,880,2610,4,98103,42,841375,2014,0,1940,11/1/2014,155.21,1.503,2014,0,1970433,550000,1500,366.6666667,560.9166667,1311000,5625,2
7855300460,3,2.75,2370,8956,0,4,9,700,1670,47,98006,5,1126320,1971,0,2840,9/1/2014,152.63,1.529,2014,43,1529000,745000,2640,282.1969697,426.6363636,1000000,8900,1
9346960050,4,2.5,2290,9120,0,4,8,0,2290,41,98006,5,1126320,1977,0,2290,11/1/2014,155.21,1.503,2014,37,991980,745000,2640,282.1969697,426.6363636,660000,9120,2
2254501440,4,3,1790,3119,0,3,8,0,1790,117,98122,54,855895,1901,0,1770,4/1/2015,160.37,1.455,2015,114,794430,561625,1628,344.9785012,525.7340295,546000,3600,1.5
3732800525,4,1.75,1820,9130,0,4,6,630,1190,92,98108,46,526012,1926,0,1530,7/1/2014,150.09,1.555,2014,88,466500,342500,1645,208.2066869,319.7641337,300000,5015,1
2525059134,2,1.5,1760,12088,0,4,7,0,1760,54,98052,28,934871,1964,0,2200,10/1/2014,153.91,1.516,2014,50,758000,615000,2294,268.0906713,407.5287707,500000,12000,1
8562891100,4,2.5,2430,5556,0,4,8,0,2430,15,98042,26,439200,2003,0,2430,9/1/2014,152.63,1.529,2014,11,583314,290000,1900,152.6315789,231.1578947,381500,5556,2
4094800380,3,2.25,2630,15320,0,4,9,0,2630,52,98040,25,1438855,1966,0,3140,4/1/2015,160.37,1.455,2015,49,1440450,950000,2695,352.5046382,533.8979592,990000,12899,2
5104530680,4,2.5,2390,4521,0,3,8,0,2390,12,98038,23,509250,2006,0,2390,1/1/2015,157.47,1.482,2015,9,412331,337000,1980,170.2020202,257.1969697,278226,4639,2
2917200675,2,1.75,1500,4081,0,4,7,280,1220,71,98103,42,841375,1947,0,1270,1/1/2015,157.47,1.482,2015,68,503880,550000,1500,366.6666667,560.9166667,340000,4158,1
8732030440,4,2.5,2510,8320,0,3,8,990,1520,41,98023,13,406288,1977,0,2210,8/1/2014,151.35,1.542,2014,37,470310,268450,1880,142.7925532,216.1106383,305000,12000,1
7779200275,4,2.5,2420,9900,0,3,8,720,1700,60,98146,60,449522,1958,0,2540,6/1/2014,148.83,1.568,2014,56,1191680,305000,1490,204.6979866,301.6926174,760000,10285,1
6121800050,4,1.5,2170,9750,0,3,7,0,2170,66,98148,61,412075,1952,0,1500,10/1/2014,153.91,1.516,2014,62,295620,278000,1570,177.0700637,262.4681529,195000,9948,2
5652601155,4,1.75,1960,7057,0,4,7,700,1260,58,98115,49,855845,1960,0,2000,4/1/2015,160.37,1.455,2015,55,820620,564750,1700,332.2058824,503.4382353,564000,6138,1
3261020080,4,2.25,2280,9500,0,3,8,620,1660,41,98034,22,671925,1977,0,2590,12/1/2014,156.52,1.491,2014,37,804394,445000,1830,243.1693989,367.1721311,539500,8550,1
4060000020,4,1.5,1580,6955,0,3,6,790,790,73,98178,66,419404,1945,2008,1130,9/1/2014,152.63,1.529,2014,69,458669,277554,1720,161.3686047,243.8395349,299980,10230,1
5468730280,4,2.5,1850,6875,0,3,7,0,1850,25,98042,26,439200,1993,0,1750,10/1/2014,153.91,1.516,2014,21,439640,290000,1900,152.6315789,231.1578947,290000,5674,2
7304301045,2,1,770,11084,0,4,6,0,770,71,98155,62,565058,1947,0,1010,2/1/2015,158.43,1.473,2015,68,378561,373000,1650,226.0606061,342.4593939,257000,11084,1
4077800507,4,3,2120,8700,0,3,8,700,1420,33,98125,55,640278,1985,0,2020,8/1/2014,151.35,1.542,2014,29,799527,425000,1600,265.625,400.17375,518500,5520,1.5
1041500020,4,2.75,3060,10425,0,3,9,1250,1810,36,98074,37,971395,1982,0,1980,9/1/2014,152.63,1.529,2014,32,1004553,640000,2495,256.5130261,389.3366733,657000,35380,1
1423089134,3,2.25,2680,47044,0,3,7,0,2680,34,98045,27,593488,1984,0,1940,8/1/2014,151.35,1.542,2014,30,909780,390000,1780,219.1011236,333.4202247,590000,41250,2
3992700048,4,1.75,2220,8100,0,3,7,1110,1110,59,98125,55,640278,1959,0,1950,7/1/2014,150.09,1.555,2014,55,817930,425000,1600,265.625,400.17375,526000,6350,1
2172000285,2,1,1150,11400,0,3,6,0,1150,98,98178,66,419404,1920,0,1100,3/1/2015,159.4,1.464,2015,95,372588,277554,1720,161.3686047,243.8395349,254500,11250,1
8813400345,2,1,980,3706,0,5,7,0,980,109,98105,43,997992,1909,0,1620,4/1/2015,160.37,1.455,2015,106,836625,667000,1860,358.6021505,536.5548387,575000,3663,1
5487300020,3,1.5,1690,10500,0,4,7,0,1690,51,98033,21,1000038,1967,0,1570,1/1/2015,157.47,1.482,2015,48,688463,670000,2125,315.2941176,470.6061176,464550,10500,1
7201800280,3,1.75,1320,6565,0,4,7,0,1320,49,98052,28,934871,1969,0,1840,7/1/2014,150.09,1.555,2014,45,637472,615000,2294,268.0906713,407.5287707,409950,6030,1
8856000545,2,1,910,9891,0,3,6,0,910,62,98001,0,394162,1956,0,1326,5/1/2014,147.59,1.581,2014,58,158100,260000,1822,142.7003293,216.3347969,100000,22000,1
567000380,2,1.5,820,1201,0,3,7,0,820,9,98144,59,680955,2009,0,1130,3/1/2015,159.4,1.464,2015,6,534360,450000,1634,275.3977968,416.7411261,365000,1270,2
1450100020,3,1,1300,7420,0,4,6,0,1300,58,98002,1,356349,1960,0,1250,2/1/2015,158.43,1.473,2015,55,306384,235000,1570,149.6815287,226.9738854,208000,7420,1
7950302995,4,2.5,1950,4300,0,3,7,400,1550,20,98118,52,558208,1998,0,1540,11/1/2014,155.21,1.503,2014,16,748419,367500,1580,232.5949367,353.2962025,497950,3000,2
1446110020,5,3.5,3672,9118,0,3,9,666,3006,12,98092,40,460992,2006,0,2140,9/1/2014,152.63,1.529,2014,8,619245,300000,2080,144.2307692,221.6307692,405000,9742,2
8914100080,3,2.5,2740,22499,0,3,9,0,2740,24,98058,32,508462,1994,0,2710,3/1/2015,159.4,1.464,2015,21,831552,333000,1970,169.035533,258.1025381,568000,22499,2
3333000655,2,1,890,5900,0,3,6,0,890,77,98118,52,558208,1941,0,1090,5/1/2015,161.34,1.446,2015,74,482964,367500,1580,232.5949367,353.2962025,334000,6000,1
8019201061,3,2,1090,10850,0,4,6,0,1090,57,98168,64,359315,1961,0,1100,1/1/2015,157.47,1.482,2015,54,348270,235000,1380,170.2898551,260.3731884,235000,8400,1
8570900328,2,1,1170,9832,0,3,7,0,1170,55,98045,27,593488,1963,0,1340,6/1/2014,148.83,1.568,2014,51,462560,390000,1780,219.1011236,333.4202247,295000,10621,1
5631500947,4,3,2600,11600,0,3,8,0,2600,24,98028,16,665418,1994,0,1810,1/1/2015,157.47,1.482,2015,21,904020,445000,2070,214.9758454,321.457971,610000,29539,1
254000020,4,1.75,2000,6032,0,3,7,700,1300,59,98146,60,449522,1959,0,1930,6/1/2014,148.83,1.568,2014,55,711088,305000,1490,204.6979866,301.6926174,453500,6032,1
1929300305,4,3.75,3520,4725,0,5,8,1320,2200,105,98109,47,1097600,1913,0,2310,6/1/2014,148.83,1.568,2014,101,1912960,716000,1800,397.7777778,609.7777778,1220000,3944,1.5
4202400078,2,1,1410,6000,0,3,7,0,1410,50,98055,30,443775,1968,0,1540,1/1/2015,157.47,1.482,2015,47,259350,294950,1705,172.9912023,260.2785924,175000,7000,1
4202400078,2,1,1410,6000,0,3,7,0,1410,50,98055,30,443775,1968,0,1540,4/1/2015,160.37,1.455,2015,47,487425,294950,1705,172.9912023,260.2785924,335000,7000,1
2968800010,3,1.5,1950,7620,0,4,7,940,1010,62,98166,63,598119,1956,0,1850,9/1/2014,152.63,1.529,2014,58,420475,389999,1930,202.0720207,309.9062176,275000,7620,1
2880100675,2,1,980,2800,0,4,6,120,860,100,98117,51,819840,1918,0,980,5/1/2014,147.59,1.581,2014,96,632400,544000,1550,350.9677419,528.9290323,400000,2130,1
1024000050,3,2.75,3390,6500,0,4,8,1650,1740,39,98116,50,841375,1979,0,1770,7/1/2014,150.09,1.555,2014,35,1422825,560000,1725,324.6376812,487.7536232,915000,7000,1
6072400280,4,2.5,2270,9163,0,5,8,770,1500,46,98006,5,1126320,1972,0,2270,6/1/2014,148.83,1.568,2014,42,971925,745000,2640,282.1969697,426.6363636,619850,9247,1
2329600280,3,1,1510,8470,0,4,7,500,1010,55,98003,2,401507,1963,0,1290,2/1/2015,158.43,1.473,2015,52,332751,267475,1780,150.2668539,225.5657303,225900,8800,1
6822100050,2,1.5,960,6000,0,3,7,0,960,108,98199,69,1003520,1910,1987,1550,9/1/2014,152.63,1.529,2014,104,802725,673750,1915,351.8276762,524.0313316,525000,7200,1
1420400130,4,2.25,1900,9600,0,4,7,0,1900,51,98031,19,433425,1967,0,2040,12/1/2014,156.52,1.491,2014,47,320565,288200,1845,156.2059621,234.9186992,215000,9600,1
7732400280,3,2.5,2580,7988,0,3,9,0,2580,32,98052,28,934871,1986,0,2580,5/1/2014,147.59,1.581,2014,28,1267962,615000,2294,268.0906713,407.5287707,802000,13096,2
4397000500,4,2.5,2340,10760,0,3,9,0,2340,21,98042,26,439200,1997,0,2250,6/1/2014,148.83,1.568,2014,17,517440,290000,1900,152.6315789,231.1578947,330000,11784,2
9560700010,3,2.25,1580,10948,0,4,7,0,1580,60,98005,4,1158475,1958,0,2270,8/1/2014,151.35,1.542,2014,56,847792,757500,2485,304.8289738,466.1871227,549800,11680,1
6131600285,4,1,1230,8316,0,4,6,0,1230,64,98002,1,356349,1954,0,1168,10/1/2014,153.91,1.516,2014,60,296378,235000,1570,149.6815287,226.9738854,195500,8636,1.5
8956500020,3,2.5,1590,7733,0,3,7,0,1590,26,98055,30,443775,1992,0,1790,8/1/2014,151.35,1.542,2014,22,521196,294950,1705,172.9912023,260.2785924,338000,7819,2
1727500280,4,2.25,1770,6500,0,5,7,0,1770,46,98034,22,671925,1972,0,1780,8/1/2014,151.35,1.542,2014,42,740160,445000,1830,243.1693989,367.1721311,480000,7000,1
4029400080,4,2.5,1850,10080,0,3,7,650,1200,56,98155,62,565058,1962,0,1840,4/1/2015,160.37,1.455,2015,53,557265,373000,1650,226.0606061,342.4593939,383000,8310,1
2873000920,3,1.75,1430,7777,0,3,7,0,1430,43,98031,19,433425,1975,0,1220,3/1/2015,159.4,1.464,2015,40,376248,288200,1845,156.2059621,234.9186992,257000,7210,1
1402900460,4,2.75,2190,6687,0,4,8,0,2190,22,98092,40,460992,1996,0,2430,2/1/2015,158.43,1.473,2015,19,493455,300000,2080,144.2307692,221.6307692,335000,9209,2
8125200480,4,2.5,2310,9819,0,3,8,0,2310,6,98166,63,598119,2012,0,1800,5/1/2015,161.34,1.446,2015,3,610212,389999,1930,202.0720207,309.9062176,422000,6650,2
1087900050,3,1.75,2000,10182,0,5,7,600,1400,55,98033,21,1000038,1963,0,2050,6/1/2014,148.83,1.568,2014,51,878080,670000,2125,315.2941176,470.6061176,560000,10182,1
7937900280,4,2.75,3620,54193,0,3,10,0,3620,12,98058,32,508462,2006,0,3310,4/1/2015,160.37,1.455,2015,9,989400,333000,1970,169.035533,258.1025381,680000,35429,2
1096100010,2,1,1210,7205,0,3,7,0,1210,66,98155,62,565058,1952,0,1210,10/1/2014,153.91,1.516,2014,62,485120,373000,1650,226.0606061,342.4593939,320000,7040,1
2050100250,3,2.5,2330,17461,0,3,10,0,2330,22,98074,37,971395,1996,0,3320,9/1/2014,152.63,1.529,2014,18,1016785,640000,2495,256.5130261,389.3366733,665000,15536,1
8691370500,3,2.5,2840,7398,0,3,9,0,2840,16,98075,38,1118128,2002,0,2840,3/1/2015,159.4,1.464,2015,13,1099464,737444,2980,247.4644295,375.2107383,751000,6854,2
7147600225,6,2.75,2410,10746,0,5,7,1100,1310,61,98188,67,398396,1957,0,1310,11/1/2014,155.21,1.503,2014,57,480960,264000,1690,156.2130178,235.7372781,320000,10763,1
4021100095,4,1.75,1820,19961,0,4,7,0,1820,100,98155,62,565058,1918,0,1880,1/1/2015,157.47,1.482,2015,97,429780,373000,1650,226.0606061,342.4593939,290000,22043,2.5
7524000280,4,2,1470,7825,0,3,7,0,1470,51,98198,68,402170,1967,0,1390,10/1/2014,153.91,1.516,2014,47,379000,265000,1610,164.5962733,249.7950311,250000,7412,1
3205200430,3,1.75,1100,9709,0,5,7,0,1100,54,98056,31,570278,1964,0,1340,4/1/2015,160.37,1.455,2015,51,615465,379800,1945,195.2699229,293.2020566,423000,10005,1
7922720250,4,2.5,2050,9020,0,3,8,1000,1050,42,98052,28,934871,1976,0,1990,5/1/2015,161.34,1.446,2015,39,869049,615000,2294,268.0906713,407.5287707,601002,8094,1
3644100095,2,1.5,1240,1740,0,3,7,0,1240,16,98144,59,680955,2002,0,1220,2/1/2015,158.43,1.473,2015,13,519822,450000,1634,275.3977968,416.7411261,352900,1892,2
3425079088,3,2.5,2210,73616,0,3,9,0,2210,23,98014,10,552375,1995,0,2000,8/1/2014,151.35,1.542,2014,19,786343,375000,1778,210.9111361,310.6721035,509950,70567,2
8730000250,2,1.75,1340,1090,0,3,8,0,1340,9,98133,57,567088,2009,0,1340,2/1/2015,158.43,1.473,2015,6,530280,375000,1510,248.3443709,375.5549669,360000,1050,3
2581900235,4,2.75,2580,10006,0,4,8,800,1780,54,98040,25,1438855,1964,0,2840,11/1/2014,155.21,1.503,2014,50,1615725,950000,2695,352.5046382,533.8979592,1075000,8100,2
3793500920,3,2.5,2390,7346,0,3,7,0,2390,16,98038,23,509250,2002,0,2180,7/1/2014,150.09,1.555,2014,12,544172,337000,1980,170.2020202,257.1969697,349950,6441,2
2472920780,4,2.5,2250,7386,0,3,9,0,2250,31,98058,32,508462,1987,0,2480,11/1/2014,155.21,1.503,2014,27,593685,333000,1970,169.035533,258.1025381,395000,6840,2
8860200010,3,1.5,2000,15265,0,3,8,460,1540,51,98032,20,379000,1967,0,1920,1/1/2015,157.47,1.482,2015,48,405327,249000,1720,144.7674419,220.3488372,273500,15265,1
6823100225,4,1.75,1870,6000,0,5,8,200,1670,69,98199,69,1003520,1949,0,1710,4/1/2015,160.37,1.455,2015,66,1018500,673750,1915,351.8276762,524.0313316,700000,6000,1
6669070080,3,2.5,2370,8144,0,4,9,0,2370,33,98033,21,1000038,1985,0,2380,4/1/2015,160.37,1.455,2015,30,1017045,670000,2125,315.2941176,470.6061176,699000,10968,2
7214810050,4,2.25,2640,11700,0,3,8,1020,1620,38,98072,36,780610,1980,0,2500,4/1/2015,160.37,1.455,2015,35,781335,515000,2260,227.8761062,345.4026549,537000,8800,1
3791500050,3,1.5,1240,10735,0,3,6,0,1240,41,98024,14,595788,1977,0,1390,4/1/2015,160.37,1.455,2015,38,589275,400000,1620,246.9135802,367.7703704,405000,9975,1
4340610080,2,1,800,1200,0,3,7,0,800,19,98103,42,841375,1999,0,806,8/1/2014,151.35,1.542,2014,15,415569,550000,1500,366.6666667,560.9166667,269500,1200,2
7686203620,4,2.5,2050,7900,0,3,7,750,1300,53,98198,68,402170,1965,0,1790,9/1/2014,152.63,1.529,2014,49,397540,265000,1610,164.5962733,249.7950311,260000,12500,1
2013800095,3,2.25,1650,10000,0,3,7,0,1650,30,98198,68,402170,1988,0,1420,9/1/2014,152.63,1.529,2014,26,407861,265000,1610,164.5962733,249.7950311,266750,10000,2
8931100095,2,2.25,2130,7192,0,3,8,300,1830,68,98115,49,855845,1950,0,2130,8/1/2014,151.35,1.542,2014,64,1201218,564750,1700,332.2058824,503.4382353,779000,5920,1
1954630080,3,2.5,2840,43676,0,3,9,970,1870,24,98014,10,552375,1994,0,2710,6/1/2014,148.83,1.568,2014,20,784000,375000,1778,210.9111361,310.6721035,500000,48716,1
3361402066,4,1.75,3080,5711,0,4,7,0,3080,68,98168,64,359315,1950,1982,1980,4/1/2015,160.37,1.455,2015,65,531075,235000,1380,170.2898551,260.3731884,365000,32997,1.5
579000595,2,1,1560,5400,0,4,7,0,1560,76,98117,51,819840,1942,0,2620,9/1/2014,152.63,1.529,2014,72,1106996,544000,1550,350.9677419,528.9290323,724000,5000,1.5
7701960250,4,2.75,3220,16641,0,3,11,0,3220,24,98077,39,964410,1994,0,3670,8/1/2014,151.35,1.542,2014,20,1372380,645000,2860,225.5244755,337.2062937,890000,15467,2
1250200595,4,2.5,1450,3600,0,3,7,200,1250,116,98144,59,680955,1902,0,1680,7/1/2014,150.09,1.555,2014,112,670205,450000,1634,275.3977968,416.7411261,431000,3600,1.5
2632000080,2,1,960,21850,0,3,6,0,960,71,98032,20,379000,1947,0,1020,7/1/2014,150.09,1.555,2014,67,376310,249000,1720,144.7674419,220.3488372,242000,21850,1
9323000010,4,2.5,2670,7504,0,3,7,0,2670,19,98148,61,412075,1999,0,2290,4/1/2015,160.37,1.455,2015,16,603825,278000,1570,177.0700637,262.4681529,415000,8279,2
3052700225,7,3.75,2310,1552,0,3,8,0,2310,34,98117,51,819840,1984,0,1360,8/1/2014,151.35,1.542,2014,30,1121281,544000,1550,350.9677419,528.9290323,727160,5000,2
3459900305,4,3.25,3520,19354,0,4,9,1510,2010,40,98006,5,1126320,1978,0,2630,12/1/2014,156.52,1.491,2014,36,1655010,745000,2640,282.1969697,426.6363636,1110000,19354,1
3530410020,2,1.75,1090,5475,0,5,8,0,1090,48,98198,68,402170,1970,0,1160,1/1/2015,157.47,1.482,2015,45,392730,265000,1610,164.5962733,249.7950311,265000,3272,1
461005435,3,1.75,2000,4535,0,4,7,920,1080,115,98117,51,819840,1903,0,1230,2/1/2015,158.43,1.473,2015,112,764487,544000,1550,350.9677419,528.9290323,519000,5680,1
8851500050,4,1.5,1840,8025,0,3,7,0,1840,53,98198,68,402170,1965,0,1390,1/1/2015,157.47,1.482,2015,50,388284,265000,1610,164.5962733,249.7950311,262000,9009,2
4094800190,4,2.5,3160,13194,0,5,10,0,3160,53,98040,25,1438855,1965,0,3490,6/1/2014,148.83,1.568,2014,49,1865920,950000,2695,352.5046382,533.8979592,1190000,13194,2
2025701190,3,1.75,1520,6095,0,4,7,350,1170,26,98038,23,509250,1992,0,1520,5/1/2015,161.34,1.446,2015,23,426570,337000,1980,170.2020202,257.1969697,295000,6559,1
226059120,3,1.75,2110,46609,0,3,7,630,1480,40,98072,36,780610,1978,0,2570,1/1/2015,157.47,1.482,2015,37,911430,515000,2260,227.8761062,345.4026549,615000,56192,1
1818800235,4,2.75,3410,8525,0,5,8,1700,1710,60,98116,50,841375,1958,0,3080,9/1/2014,152.63,1.529,2014,56,1681900,560000,1725,324.6376812,487.7536232,1100000,7750,1
3905080250,4,2.5,2630,4668,0,3,8,0,2630,26,98029,17,866394,1992,0,2130,9/1/2014,152.63,1.529,2014,22,879175,571500,2080,274.7596154,416.5355769,575000,6247,2
3126049415,3,1.75,1350,1652,0,3,7,0,1350,19,98103,42,841375,1999,0,1520,4/1/2015,160.37,1.455,2015,16,564540,550000,1500,366.6666667,560.9166667,388000,2325,3
1245000500,4,2.5,2860,8680,0,4,8,1330,1530,29,98033,21,1000038,1989,0,2070,11/1/2014,155.21,1.503,2014,25,1128002,670000,2125,315.2941176,470.6061176,750500,9159,1
2924069132,3,1.75,2310,6230,0,3,8,550,1760,41,98027,15,860832,1977,0,2830,5/1/2014,147.59,1.581,2014,37,833978,565000,2330,242.4892704,369.455794,527500,78844,1
5015000346,4,3.5,3500,4000,0,3,10,940,2560,18,98112,48,1247362,2000,0,1910,11/1/2014,155.21,1.503,2014,14,1573641,822500,2095,392.601432,595.3995227,1047000,4000,2
8122101440,2,1,800,7440,0,3,7,0,800,65,98126,56,596642,1953,0,1010,7/1/2014,150.09,1.555,2014,61,505375,395750,1455,271.9931271,410.0632302,325000,7260,1
6413600285,3,1.75,1580,6128,0,5,7,0,1580,71,98125,55,640278,1947,0,1500,8/1/2014,151.35,1.542,2014,67,619884,425000,1600,265.625,400.17375,402000,6127,1.5
6145601995,3,1.5,1560,3844,0,4,6,500,1060,91,98133,57,567088,1927,0,1320,9/1/2014,152.63,1.529,2014,87,565730,375000,1510,248.3443709,375.5549669,370000,6774,1
1214000080,3,1,1750,7560,0,4,7,600,1150,62,98166,63,598119,1956,0,1750,6/1/2014,148.83,1.568,2014,58,517362,389999,1930,202.0720207,309.9062176,329950,7800,1
3361400980,2,1,600,6120,0,3,5,0,600,75,98168,64,359315,1943,1989,1090,5/1/2015,161.34,1.446,2015,72,195210,235000,1380,170.2898551,260.3731884,135000,6120,1
2826049260,4,3,1630,8082,0,5,7,520,1110,28,98125,55,640278,1990,0,1630,6/1/2014,148.83,1.568,2014,24,756560,425000,1600,265.625,400.17375,482500,7626,1
1001200050,4,1.5,1260,7732,0,5,7,0,1260,63,98188,67,398396,1955,0,1300,9/1/2014,152.63,1.529,2014,59,396011,264000,1690,156.2130178,235.7372781,259000,7248,1.5
8732130680,3,2.25,2140,8625,0,4,7,670,1470,40,98023,13,406288,1978,0,2050,10/1/2014,153.91,1.516,2014,36,318360,268450,1880,142.7925532,216.1106383,210000,9775,1
1310430130,4,2.75,2790,6752,0,3,9,0,2790,18,98058,32,508462,2000,0,2900,10/1/2014,153.91,1.516,2014,14,695844,333000,1970,169.035533,258.1025381,459000,6600,2
2380000190,3,1.75,2530,36386,0,4,7,730,1800,41,98042,26,439200,1977,0,2460,7/1/2014,150.09,1.555,2014,37,583125,290000,1900,152.6315789,231.1578947,375000,35150,1
123039626,3,2.25,1330,9570,0,3,7,430,900,44,98146,60,449522,1974,0,1380,10/1/2014,153.91,1.516,2014,40,447220,305000,1490,204.6979866,301.6926174,295000,7200,1
1257200290,3,2,2700,4590,0,4,8,1350,1350,56,98115,49,855845,1962,0,1700,5/1/2014,147.59,1.581,2014,52,1438710,564750,1700,332.2058824,503.4382353,910000,6120,1
318900080,4,1,1740,18352,0,4,7,0,1740,86,98024,14,595788,1932,0,1810,10/1/2014,153.91,1.516,2014,82,712520,400000,1620,246.9135802,367.7703704,470000,37238,1.5
8118600080,4,2,2070,7980,0,4,7,0,2070,78,98146,60,449522,1940,0,1600,2/1/2015,158.43,1.473,2015,75,832245,305000,1490,204.6979866,301.6926174,565000,7980,1.5
2023049372,4,2.25,2670,2648,0,3,8,500,2170,63,98148,61,412075,1955,0,1880,11/1/2014,155.21,1.503,2014,59,510945,278000,1570,177.0700637,262.4681529,339950,9040,1
6303401150,2,1,810,8382,0,4,5,0,810,76,98146,60,449522,1942,0,1040,9/1/2014,152.63,1.529,2014,72,191125,305000,1490,204.6979866,301.6926174,125000,8382,1
7893800250,3,2.5,2370,8062,0,3,8,750,1620,39,98198,68,402170,1979,0,1960,4/1/2015,160.37,1.455,2015,36,506340,265000,1610,164.5962733,249.7950311,348000,7500,1
1922059298,3,1,1460,9315,0,2,7,0,1460,57,98030,18,427625,1961,0,1310,4/1/2015,160.37,1.455,2015,54,254625,282000,1867,151.0444563,229.0439207,175000,11880,1
2391600950,3,2.5,1770,3833,0,3,8,0,1770,28,98116,50,841375,1990,0,1770,5/1/2014,147.59,1.581,2014,24,695561,560000,1725,324.6376812,487.7536232,439950,2875,2
13001991,3,2.5,1520,2550,0,3,7,0,1520,13,98108,46,526012,2005,0,1460,9/1/2014,152.63,1.529,2014,9,316503,342500,1645,208.2066869,319.7641337,207000,2550,2
1156000250,5,2.5,3020,16445,0,4,8,1510,1510,40,98042,26,439200,1978,0,1610,6/1/2014,148.83,1.568,2014,36,501760,290000,1900,152.6315789,231.1578947,320000,21441,1
1326059182,5,3.25,5600,75794,0,3,10,2160,3440,30,98072,36,780610,1988,0,3470,4/1/2015,160.37,1.455,2015,27,1584495,515000,2260,227.8761062,345.4026549,1089000,107157,2
3755500080,4,1.5,1320,14250,0,4,7,0,1320,64,98033,21,1000038,1954,0,1720,6/1/2014,148.83,1.568,2014,60,799680,670000,2125,315.2941176,470.6061176,510000,14250,1
5042300095,4,1,1870,5239,0,4,7,200,1670,78,98199,69,1003520,1940,0,2160,10/1/2014,153.91,1.516,2014,74,1106680,673750,1915,351.8276762,524.0313316,730000,4992,1.5
